,weighted_degree
Hsa.14154,715.4250069691897
Hsa.2945,787.7315996138021
Hsa.1398,1050.3368385088477
Hsa.2012,857.5056152576772
Hsa.43284,443.5763351130605
Hsa.67,818.7104068138802
Hsa.14733,857.9785736165458
Hsa.33587,1050.3328950394218
Hsa.21757,661.68767238706
Hsa.3254,844.229327810701
Hsa.1550.1,882.1897407401615
Hsa.230,682.2146128031413
Hsa.33277.1,1019.675003109254
Hsa.710,678.1192252767802
Hsa.23124.1,726.0548624132817
Hsa.3351,1026.7979726940011
Hsa.34793,1159.8397306803531
Hsa.39809.1,922.7371944857715
Hsa.8679,639.9549444559506
Hsa.41136,895.9242326591229
Hsa.34937,1051.3051270697244
Hsa.3963,952.6262591812225
Hsa.34575,1011.546742894898
Hsa.6353,868.5388106239867
Hsa.8223,395.510902391466
Hsa.35741,546.9906245095041
Hsa.2842,879.4371777503042
Hsa.10341,819.0674025007472
Hsa.3324,957.1607421512906
Hsa.1497,834.3386352695417
Hsa.21868,795.8086452446338
Hsa.294,761.4881574572931
Hsa.33576,1051.1147783038596
Hsa.2250,661.2248488331306
Hsa.601,686.2293625594049
Hsa.6814,628.7302164409459
Hsa.32745.1,825.3040319845576
Hsa.32907,957.9049013738709
Hsa.16296,672.8264115541135
Hsa.767,831.963600252338
Hsa.15716,796.515625059757
Hsa.3315,944.2922219119562
Hsa.27716,804.3736903872832
Hsa.23600,1099.7422817347485
Hsa.24884,1046.2316576334306
Hsa.888,762.851395027863
Hsa.2337,654.040476415129
Hsa.1811,927.7946999690163
Hsa.1145,581.7659730790114
Hsa.913,709.3380210200489
Hsa.42826,756.1142996543418
Hsa.42255,817.4998769226324
Hsa.41239,878.6489749345236
Hsa.410,1005.5098513512631
Hsa.2794,562.7508628805176
Hsa.1057,902.9505770849539
Hsa.2253,731.2035926414565
Hsa.18329,843.9513775585162
Hsa.3015,619.7162237143687
Hsa.32904,939.644844592142
Hsa.1556,938.2353867257218
Hsa.2753,774.2151826933339
Hsa.23824,933.60472371136
Hsa.2137,984.8340982566305
Hsa.2058,1051.3100829261648
Hsa.8863,884.8215922380921
Hsa.3954,1026.8298050419012
Hsa.2199,1058.6203861796835
Hsa.26992,988.9271814273814
Hsa.2497,998.0423528433743
Hsa.10305.1,885.5888960478492
Hsa.41283,624.7951037966334
Hsa.9671.1,1021.3674890223739
Hsa.1039,136.59401870830152
Hsa.3223,817.5011499576132
Hsa.41369,859.8294724061658
Hsa.33637,973.0756800056058
Hsa.17766,917.8750890967609
Hsa.504,765.3568510451981
Hsa.10746,779.7298532826717
sa.41198,614.2144674418299
Hsa.37609,811.5648030317635
Hsa.1352,484.9833192253059
Hsa.1908,960.7766080504067
Hsa.37528,1121.0616029490338
Hsa.24490,918.3301637481286
Hsa.29913,1009.8818714811065
Hsa.2626,1077.1755490284934
Hsa.16372,496.61802673810564
Hsa.565,941.2479036634696
Hsa.10700,788.0014759153604
Hsa.10784,203.83114692936263
Hsa.25830,956.686871421527
Hsa.920,989.7408940370949
Hsa.3127.1,928.8252787432252
Hsa.41189,972.27640010113
Hsa.7870,815.6636871513743
Hsa.3173,1048.5751191202944
Hsa.661,715.227943097069
Hsa.1387,534.4442556600759
Hsa.38040,1039.7145791951602
Hsa.29263,998.3878338103796
Hsa.3296,950.4312811581862
Hsa.3187,959.7553941464425
Hsa.3862,821.059021479955
Hsa.2029,1060.42719846703
Hsa.2291,511.404672830323
Hsa.25229,824.1404285297446
Hsa.638,804.9949729119415
Hsa.10212,703.8886434275432
Hsa.2910,836.4836534828798
Hsa.26430,945.1970241359875
Hsa.41108,929.1525472837311
Hsa.2197,653.1628962931618
Hsa.3024,944.3490608628252
Hsa.1009,899.3499753229372
Hsa.1514,529.7042624499059
Hsa.2602,877.3617437930819
Hsa.1194,933.8453430383939
Hsa.2389,949.6378271580127
Hsa.12442.1,783.8290742974929
Hsa.43978,943.727098214346
Hsa.31395,1132.0933936285187
Hsa.634,981.2599202668454
Hsa.2573,880.4943549065708
Hsa.1321,726.9354996345824
Hsa.17514,799.5533246808612
Hsa.16930,801.5893994136296
Hsa.4274,882.9168100920889
Hsa.14102,576.175076558096
Hsa.41323,920.5405284622202
Hsa.32404,603.8313552453416
Hsa.402,999.7197340860154
Hsa.1660,746.2061034621499
Hsa.865,777.0127730216111
Hsa.2875,1025.7265869693445
Hsa.404,674.8744986716848
Hsa.134,809.0967053170718
Hsa.40449,1102.0123207430447
Hsa.1373.1,362.2109824549848
Hsa.36710,1021.5629995432874
Hsa.2104,1022.8555669211935
Hsa.320,1064.6271487246404
Hsa.1780,719.1158847230303
Hsa.45658,785.3841713342248
Hsa.9340,1016.6829035136782
Hsa.24270,1017.141138150864
Hsa.25322,725.4198627389981
Hsa.696,778.5082607457864
Hsa.6,701.3340202569879
Hsa.2196,903.8932808053543
Hsa.33695,911.1967273817435
Hsa.35367,816.8724241884239
Hsa.1765,879.3380232197808
Hsa.36161,731.8643016316105
Hsa.2456,508.9199697895339
Hsa.889,869.2790013638257
Hsa.2939,854.3538874466129
Hsa.8192,20.691471485156754
Hsa.636,861.6324239052497
Hsa.466,622.1757921125542
Hsa.2519,832.0497811786654
Hsa.41299.1,889.8549715429438
Hsa.2705,791.1462987613987
Hsa.3921,810.0586871676148
Hsa.1095,800.6194592240571
Hsa.1614,656.190843721451
Hsa.2644,833.2208280307093
Hsa.85,677.8006378151248
Hsa.13003,995.2522650383479
Hsa.1607,779.5305617416831
Hsa.855,867.4915740760702
Hsa.1185,683.3019816831886
Hsa.12564,895.1966092977034
Hsa.28784,981.5738176888378
Hsa.7652,766.3879362516826
Hsa.10659,838.9069066629393
Hsa.3201,1020.8426593271091
Hsa.45458,942.844144583375
Hsa.1209,791.5836130201018
Hsa.1763,727.3877141235586
Hsa.7728,748.2624719573427
Hsa.1439,873.5334501792936
Hsa.1423,739.4385007611097
Hsa.1297,791.1159887832797
Hsa.22968,910.6656919404525
Hsa.8503,868.1944746654169
Hsa.43331,793.1851401239635
Hsa.858,640.0606621425732
Hsa.1016,604.0820855644197
Hsa.41306,724.6955192303766
Hsa.33095,894.4108631395845
Hsa.664,547.419108088283
Hsa.9174,598.5158992251307
Hsa.1758,849.9735742224752
Hsa.2243,849.5702694135222
Hsa.15198,814.1665292174099
Hsa.3005,1043.5211152872357
Hsa.6782,767.2568341819374
Hsa.25390,1035.7435032422277
Hsa.24874,1073.3179332590828
Hsa.41314.1,619.6700402688847
Hsa.2584,1130.3536483353312
Hsa.1862,826.0194175352342
Hsa.3,1002.7007884675209
Hsa.5908,836.4468156944134
Hsa.72,283.8254033212728
Hsa.3186,1101.4523025499868
Hsa.2127,1015.899285977429
Hsa.3250,1057.606959757668
Hsa.2237,956.1615459302739
Hsa.1228,759.852167943145
Hsa.2309,970.8468419596159
Hsa.41165,1083.4895145974513
Hsa.2690,835.0013695859797
Hsa.1346,451.57165409642835
Hsa.1878,891.1090489476351
Hsa.1491,266.85407962746234
Hsa.17213,475.3722625567992
Hsa.2918.1,606.2118265206752
Hsa.22452,1064.0714733150985
Hsa.36693,757.2985658171016
Hsa.1143,678.7231803832826
Hsa.36696,1037.8217228281044
Hsa.44116,816.9028109855343
Hsa.33012,875.7427144063004
Hsa.31500,672.1618171962359
Hsa.2891,867.1166800016347
Hsa.330,934.3057706778509
Hsa.36705,891.5544033222975
Hsa.11616,342.28364274148595
Hsa.3105,1047.9431223130239
Hsa.205,502.6483640593194
Hsa.21245,954.6844614280649
Hsa.17130,893.5111203474556
Hsa.1435,722.9622401604308
Hsa.826,930.0705500129878
Hsa.33,476.2980277794138
Hsa.2134,980.549940437271
Hsa.41098.1,367.2606378505833
Hsa.9590,998.9152934875881
Hsa.58,795.6776297269099
Hsa.1415,670.1208871245642
Hsa.3082,848.2011491758368
Hsa.15007,791.9898370150502
Hsa.17901,514.6109981839206
Hsa.1198,865.1276938007117
Hsa.475,959.7552212998061
Hsa.2084,951.9843653461525
Hsa.2484,988.4702916359652
Hsa.2208,947.5314332425111
Hsa.11042,562.4593980636776
Hsa.26673,1032.571366702943
Hsa.1562,238.08833176717036
Hsa.2618,946.78468323636
Hsa.27285,843.3519625138395
Hsa.41260,723.1633585993874
Hsa.14822,885.7935360126874
Hsa.336,1098.5932345748383
Hsa.984,605.9742128588869
Hsa.35124,968.3657196408307
Hsa.3952,1082.2357494542434
Hsa.32734,1071.3025403911017
Hsa.9683,583.119151274505
